HighIncomeDev,AgeOrdinals,OrgSizeOrdinals,EdLevelOrdinals,RemoteOrdinals,YearsCodePro,PurchaseInfluence,"Employed, full-time","Employed, part-time","Independent contractor, freelancer, or self-employed","Student, full-time","Student, part-time",Not employed,DevType,Country,Industry
False,21,10000.0,6,2,6,1,1,0,0,0,0,0,13,20,3
False,39,59.5,5,0,17,0,1,0,0,0,0,0,17,94,6
False,29,59.5,5,2,5,0,1,0,0,0,0,0,13,20,13
True,29,14.5,5,2,12,1,1,0,0,0,0,0,17,20,11
True,29,59.5,5,2,6,1,1,0,1,0,0,0,13,51,13
True,49,299.5,3,1,30,2,1,0,0,0,0,0,25,68,8
True,39,2999.5,5,1,18,1,1,0,1,0,0,0,11,102,2
False,29,20.0,5,2,6,1,1,0,0,0,0,0,17,27,13
True,39,2999.5,5,1,9,0,1,0,0,0,0,0,14,27,13
True,29,59.5,5,2,8,1,1,0,0,0,0,0,13,152,8
True,29,14.5,6,0,5,1,1,0,0,0,0,0,15,14,11
False,21,10000.0,3,1,3,0,1,0,0,1,0,0,17,52,13
False,39,1.0,4,2,14,2,0,0,1,0,0,0,17,50,13
False,39,59.5,5,1,9,2,1,0,0,0,0,0,17,69,13
False,29,749.5,6,1,3,1,1,0,0,0,0,0,13,116,12
True,49,10000.0,5,1,22,1,1,0,0,0,0,0,17,102,13
True,39,2999.5,6,1,3,1,1,0,0,0,1,0,17,152,2
False,29,5.5,6,1,2,1,1,0,0,0,0,0,17,152,13
False,49,5.5,5,2,25,1,1,0,0,0,0,0,17,148,13
False,21,59.5,6,0,4,2,1,0,0,0,0,0,15,8,11
False,21,5.5,3,2,1,2,0,0,1,0,0,0,17,152,13
True,29,59.5,3,1,8,0,1,0,1,0,0,0,18,153,13
False,29,749.5,6,1,3,0,1,0,0,0,0,0,13,52,13
True,29,5.5,6,2,7,1,1,0,0,0,0,0,22,27,13
False,29,299.5,5,1,7,0,1,0,0,0,1,0,14,52,6
False,39,7499.5,6,0,12,0,1,0,0,0,0,0,14,69,13
True,39,59.5,5,2,16,2,1,0,0,0,0,0,19,52,13
True,21,2999.5,5,1,6,0,1,0,0,0,0,0,13,152,13
True,29,59.5,5,2,5,1,1,0,0,0,0,0,1,150,11
False,29,59.5,3,2,7,1,1,0,0,0,0,0,8,37,9
False,29,7499.5,5,1,1,0,0,1,0,1,0,0,15,102,13
True,39,749.5,7,2,20,2,1,0,0,0,0,0,13,6,13
True,49,2999.5,5,2,20,0,1,0,0,0,0,0,3,94,13
True,49,59.5,3,2,23,0,1,0,0,0,0,0,13,50,7
True,29,10000.0,0,1,3,0,1,0,0,0,0,0,13,115,13
True,59,1.0,6,1,24,0,1,0,1,0,0,0,17,8,13
True,39,59.5,6,2,10,1,1,0,0,0,0,0,14,52,13
False,21,59.5,3,1,3,0,0,1,0,0,1,0,13,27,10
True,29,2999.5,6,2,8,0,1,0,0,0,0,0,13,150,3
True,29,749.5,6,1,3,1,1,0,0,0,0,0,15,150,11
False,29,59.5,5,2,3,1,1,0,0,0,0,0,17,20,13
True,29,10000.0,5,0,9,0,1,0,0,0,0,0,14,152,13
True,21,20.0,5,1,2,0,1,0,0,0,0,0,11,152,13
True,49,2999.5,6,2,22,0,1,0,1,0,0,0,17,121,13
True,29,749.5,6,1,7,1,1,0,0,0,0,0,13,107,13
False,39,59.5,6,0,13,1,1,0,0,0,0,0,18,41,13
False,29,59.5,5,1,3,0,0,0,1,0,0,0,16,37,13
False,21,749.5,5,2,5,0,1,0,0,0,1,0,17,20,13
True,29,299.5,6,2,7,1,1,0,1,0,0,0,13,34,11
True,39,299.5,5,2,12,0,1,0,0,0,0,0,25,152,7
False,29,2999.5,6,2,10,0,1,0,0,0,0,0,15,148,13
False,29,10000.0,5,1,6,1,1,0,0,0,0,0,17,20,0
True,21,20.0,5,0,6,0,1,0,0,0,0,0,30,152,8
False,29,1.0,4,2,5,1,0,0,1,0,0,1,17,53,13
True,29,749.5,5,2,7,2,1,0,0,0,0,0,13,152,12
True,29,2999.5,6,1,3,0,1,0,0,0,0,0,13,152,3
True,29,1.0,6,2,10,2,0,0,1,0,0,0,17,18,13
True,49,10000.0,6,1,6,1,1,0,0,0,0,0,4,8,2
True,29,10000.0,5,1,10,1,1,0,0,0,0,0,13,152,13
True,39,59.5,5,2,12,1,1,0,0,0,0,0,17,27,11
True,29,2999.5,5,2,5,1,1,0,0,0,0,0,17,152,7
True,29,299.5,6,1,10,0,1,0,0,0,0,0,17,152,13
True,39,10000.0,6,1,16,1,1,0,0,0,0,0,15,52,13
True,29,749.5,5,2,3,0,1,0,0,0,0,0,3,150,3
True,49,10000.0,1,1,5,0,1,0,0,0,0,0,3,8,4
True,39,299.5,5,1,17,1,1,0,0,0,0,0,17,150,0
True,59,2999.5,3,1,43,0,1,0,0,0,0,0,17,150,13
True,29,749.5,4,0,3,1,1,0,0,0,0,0,17,152,0
True,29,59.5,3,2,5,1,1,0,0,0,0,0,17,152,6
True,21,14.5,4,2,3,2,1,0,0,0,0,0,17,152,5
False,29,59.5,6,2,5,1,1,0,0,0,0,0,16,34,12
True,29,299.5,5,1,6,1,1,0,0,0,0,0,17,152,3
True,29,299.5,6,1,4,1,1,0,0,0,0,0,15,152,13
True,29,10000.0,5,1,4,0,1,0,0,0,0,0,17,152,10
True,21,10000.0,6,1,6,0,1,0,0,0,0,0,13,152,13
True,29,10000.0,5,2,6,1,1,0,0,0,1,0,3,152,13
False,29,59.5,5,2,4,1,1,1,1,0,0,0,19,105,13
False,29,59.5,6,2,4,1,1,0,0,0,0,0,16,148,13
False,21,749.5,3,0,3,0,0,1,0,0,1,0,15,152,1
False,29,59.5,3,1,2,1,1,0,0,0,0,0,17,20,1
True,29,14.5,3,2,18,0,1,0,0,0,0,0,16,6,13
True,29,5.5,3,1,7,2,1,0,0,0,0,0,17,138,11
True,29,59.5,5,2,14,2,1,0,0,0,0,0,2,152,13
True,39,299.5,5,2,16,2,1,0,0,0,0,0,22,152,10
True,29,299.5,5,2,3,0,1,0,0,0,0,0,3,152,8
False,21,59.5,5,1,6,1,1,0,1,0,0,0,17,52,13
False,29,14.5,3,2,5,1,1,0,0,0,0,0,17,69,13
True,39,749.5,6,2,6,1,1,0,0,0,0,0,13,150,13
True,39,20.0,7,1,4,0,1,0,0,0,0,0,11,152,9
True,39,299.5,5,2,12,1,1,0,0,0,0,0,17,152,5
True,29,2999.5,5,1,7,0,1,0,0,0,0,0,17,152,4
True,29,749.5,6,2,7,0,1,0,1,0,0,0,16,71,10
True,39,10000.0,5,0,8,1,1,0,0,0,0,0,17,152,4
True,49,299.5,6,2,11,2,1,0,0,0,0,0,17,152,13
False,29,299.5,3,2,5,2,1,0,0,0,0,0,17,138,13
False,21,749.5,5,1,2,0,1,0,0,0,0,0,8,114,3
True,29,14.5,5,1,1,1,1,0,0,0,0,0,17,152,11
True,49,14.5,6,0,40,2,1,0,0,0,0,0,17,152,13
True,29,10000.0,5,2,5,1,1,0,0,0,0,0,13,152,7
False,29,59.5,5,2,8,1,1,0,0,0,0,0,17,148,13
True,39,5.5,7,2,15,2,1,0,1,0,0,0,17,152,13
True,21,10000.0,6,2,2,1,1,0,0,0,0,0,13,152,10
False,29,59.5,5,2,5,0,1,0,0,0,0,0,16,20,13
True,29,299.5,6,1,2,1,1,0,0,0,0,0,13,52,13
False,39,5.5,7,2,9,1,0,0,1,0,0,0,28,134,11
False,21,59.5,5,1,3,1,1,0,0,0,0,0,17,63,10
True,29,2999.5,3,1,10,2,1,0,0,0,0,0,17,52,13
True,29,7499.5,3,2,7,1,1,0,1,0,0,0,13,152,0
True,29,10000.0,5,1,5,1,1,0,0,0,0,0,13,152,13
False,29,10000.0,5,1,8,0,1,0,0,0,0,0,13,94,11
True,29,299.5,5,2,10,0,1,0,0,0,0,0,17,71,13
True,29,59.5,3,2,9,1,1,0,0,0,0,0,13,152,10
False,21,10000.0,5,2,1,0,1,0,0,0,0,0,17,27,0
True,59,2999.5,6,0,40,2,1,0,0,0,0,0,17,152,13
True,39,14.5,6,2,6,2,1,0,0,0,0,0,5,152,4
True,39,59.5,3,2,15,2,1,0,1,0,0,0,17,152,5
True,29,299.5,6,0,5,0,1,0,0,0,0,0,15,152,11
False,65,59.5,6,1,44,1,0,0,1,0,0,0,29,8,13
True,29,14.5,6,1,4,1,1,0,0,0,0,0,13,152,13
True,49,299.5,7,2,15,1,1,0,0,0,0,0,3,152,13
True,29,5.5,5,1,8,2,1,0,1,0,0,0,19,152,13
True,39,10000.0,5,1,14,0,1,0,0,0,0,0,13,27,10
True,39,59.5,5,1,13,1,1,0,0,0,0,0,13,152,14
True,29,10000.0,5,1,10,0,1,0,0,0,0,0,17,27,13
True,39,2999.5,5,1,7,1,1,0,0,0,0,0,3,8,13
True,29,10000.0,5,1,7,0,1,0,0,0,0,0,2,152,13
True,29,2999.5,5,0,5,0,1,0,0,0,0,0,16,152,3
False,39,14.5,6,1,11,1,1,0,0,0,0,0,14,27,13
True,39,299.5,5,2,18,0,1,0,0,0,0,0,17,152,11
False,21,2999.5,5,1,0,1,1,0,0,0,0,0,13,8,7
True,29,10000.0,6,1,4,1,1,0,0,0,0,0,2,152,13
False,29,59.5,5,1,3,0,1,0,0,0,0,0,13,116,12
True,39,7499.5,5,2,13,0,1,0,0,0,0,0,2,152,10
False,21,14.5,3,2,3,1,1,0,0,0,0,0,16,148,13
False,29,10000.0,5,1,3,0,1,0,0,0,0,0,30,156,13
False,29,59.5,5,2,4,1,1,0,0,0,0,0,17,52,13
True,39,2999.5,5,1,10,1,1,0,0,0,0,0,17,27,13
True,39,749.5,7,2,5,0,1,0,0,0,0,0,13,152,13
True,59,299.5,5,1,42,1,1,0,0,0,0,0,17,152,13
True,29,59.5,1,2,5,2,1,0,1,0,0,0,22,27,11
True,21,10000.0,5,1,1,0,1,0,0,0,0,0,13,152,2
True,59,10000.0,5,2,32,1,1,0,0,0,0,0,5,152,13
True,29,299.5,7,1,3,0,1,0,0,0,0,0,3,103,11
False,59,2999.5,5,1,28,0,1,0,0,0,0,0,17,150,13
True,39,749.5,3,2,17,1,1,0,0,0,0,0,17,152,5
True,29,299.5,5,1,5,0,1,0,0,0,0,0,13,152,13
False,29,59.5,5,2,3,1,1,0,0,0,0,0,17,44,3
True,29,2999.5,6,1,9,1,1,0,0,0,0,0,18,152,11
True,49,2999.5,5,1,31,1,1,0,0,0,0,0,14,152,13
False,21,299.5,5,2,3,1,1,0,0,0,0,0,13,155,3
True,29,299.5,5,1,3,0,1,0,0,0,0,0,3,152,13
False,39,59.5,4,2,1,0,1,0,0,0,0,0,17,20,0
False,29,10000.0,5,1,4,0,1,0,0,0,0,0,5,20,0
True,39,59.5,6,0,18,1,1,0,0,0,0,0,23,71,1
True,29,59.5,3,2,10,2,0,0,1,0,0,0,17,37,3
True,49,10000.0,5,1,10,1,1,0,0,0,0,0,3,152,4
True,39,7499.5,3,1,23,1,1,0,1,0,0,0,17,103,13
True,29,299.5,3,2,8,1,1,0,0,0,0,0,17,27,10
True,29,5.5,5,1,5,2,1,0,0,0,0,0,31,152,13
True,29,7499.5,3,2,5,0,1,0,0,0,0,0,17,6,13
False,29,5.5,6,1,0,0,1,0,0,0,0,0,17,71,13
False,29,14.5,3,2,5,1,1,0,0,0,0,0,13,63,11
True,29,7499.5,5,2,5,1,1,0,0,0,0,0,17,27,8
False,21,5.5,3,1,2,0,0,1,0,1,0,0,0,152,13
False,29,59.5,6,1,2,0,1,0,0,0,0,0,11,152,13
True,39,10000.0,6,1,12,2,1,0,0,0,0,0,17,152,11
True,29,59.5,5,2,6,0,1,0,0,0,0,0,13,152,13
True,39,2999.5,5,1,13,1,1,0,0,0,0,0,17,30,0
True,29,59.5,6,2,10,1,1,0,0,0,0,0,17,27,10
False,21,10000.0,5,2,5,1,1,0,0,0,0,0,3,141,1
True,29,20.0,5,2,6,1,1,0,0,0,0,0,13,152,13
True,29,749.5,5,2,4,1,1,0,0,0,0,0,13,27,11
True,39,299.5,3,2,9,1,1,0,0,0,0,0,13,152,3
True,29,7499.5,5,0,4,0,1,0,0,0,0,0,13,128,13
True,39,14.5,5,2,8,2,1,0,0,0,0,0,17,27,13
False,29,59.5,5,0,2,1,1,0,0,0,0,0,13,12,13
True,29,10000.0,5,2,4,1,1,0,0,0,0,0,11,152,13
False,21,299.5,5,2,3,0,1,0,0,0,0,0,13,115,13
True,29,5.5,5,2,5,1,1,0,0,0,0,0,17,128,14
False,29,299.5,5,2,3,2,1,0,0,0,0,0,13,6,13
True,29,59.5,3,2,12,1,1,0,0,0,0,0,17,152,14
False,29,59.5,5,1,3,0,1,0,0,0,0,0,13,152,13
True,59,59.5,6,1,12,2,1,0,0,0,0,0,31,62,13
False,21,5.5,5,0,1,0,1,0,0,0,0,0,15,20,13
False,29,2999.5,5,1,4,0,1,1,0,0,0,0,13,63,11
True,59,299.5,7,1,40,1,1,0,0,0,0,0,17,152,3
True,39,59.5,5,2,9,1,1,0,0,0,0,0,13,152,13
True,39,59.5,6,1,7,2,1,0,1,0,0,0,13,152,11
True,39,59.5,3,1,19,1,1,0,0,0,0,0,17,8,13
True,29,2999.5,3,2,3,1,1,0,0,0,0,0,17,152,13
True,29,10000.0,6,1,4,1,1,0,0,0,0,0,15,152,13
True,59,7499.5,5,2,40,0,1,0,0,0,0,0,17,152,13
False,39,5.5,5,2,4,1,1,0,0,0,0,0,17,94,13
False,29,14.5,3,1,4,2,1,0,0,0,0,0,25,69,13
True,29,1.0,3,2,10,2,0,0,1,0,0,0,17,152,13
True,39,10000.0,4,1,5,0,1,0,0,0,0,0,17,152,1
True,39,749.5,6,0,10,1,1,0,0,0,0,0,14,141,11
False,29,59.5,3,1,5,2,1,0,0,0,0,0,6,152,5
True,29,10000.0,5,1,6,1,1,0,0,0,0,0,17,152,13
False,29,749.5,5,2,7,0,1,0,0,0,1,0,17,27,3
False,29,10000.0,5,1,3,0,1,0,0,0,0,0,14,94,0
True,65,5.5,6,2,48,2,1,0,0,0,0,0,13,152,13
True,21,749.5,3,1,1,0,1,0,0,0,0,0,13,27,13
True,29,59.5,5,1,8,0,1,0,0,0,0,0,14,27,13
True,21,10000.0,6,0,2,0,1,0,0,0,0,0,13,152,13
True,29,10000.0,6,1,9,1,1,0,0,0,0,0,17,150,13
False,29,10000.0,6,2,9,1,1,1,0,0,1,0,13,62,13
True,29,7499.5,3,2,11,1,1,0,0,0,0,0,13,152,13
True,39,10000.0,5,2,3,0,1,0,0,0,0,0,14,152,13
False,29,299.5,5,2,5,0,1,0,0,0,0,0,13,20,13
True,39,2999.5,5,2,14,1,1,0,0,0,0,0,17,152,13
True,29,299.5,5,2,0,0,0,0,1,0,0,0,17,62,5
True,39,7499.5,5,2,16,0,1,0,0,0,0,0,13,152,6
True,29,7499.5,5,1,7,0,1,0,0,0,0,0,28,152,13
True,29,299.5,5,2,8,0,1,0,0,0,0,0,18,152,11
True,59,14.5,7,0,40,2,1,0,0,0,0,0,17,152,3
True,39,299.5,5,2,15,0,1,0,0,0,0,0,13,94,3
False,29,10000.0,5,1,2,0,1,0,0,0,0,0,17,63,0
False,59,2999.5,6,1,27,0,1,0,0,0,0,0,28,20,11
True,39,14.5,5,2,16,1,1,0,0,0,0,0,17,152,13
True,49,749.5,5,0,30,0,1,0,0,0,0,0,17,103,13
True,21,2999.5,5,2,0,0,1,0,0,0,0,0,15,27,13
True,29,14.5,3,2,9,2,1,0,0,0,0,0,17,150,13
True,29,10000.0,4,1,2,0,1,0,0,1,0,0,3,152,0
True,29,299.5,5,1,8,1,1,0,0,0,0,0,13,27,13
True,59,10000.0,6,0,29,1,1,0,0,0,0,0,12,152,9
False,21,5.5,2,0,2,2,1,0,0,1,0,0,17,52,9
True,39,59.5,5,2,22,1,1,0,0,0,0,0,17,8,10
True,29,299.5,6,2,4,1,1,0,0,0,0,0,13,152,13
True,39,7499.5,6,1,12,0,1,0,0,0,0,0,18,27,13
False,21,7499.5,3,1,1,0,0,1,0,0,1,0,17,52,3
False,29,7499.5,6,2,6,1,1,0,0,0,0,0,13,148,13
True,21,299.5,5,1,1,1,1,0,0,0,0,0,3,128,3
True,29,10000.0,5,1,6,1,1,0,0,0,0,0,16,152,13
True,29,10000.0,5,1,7,0,1,0,0,0,0,0,13,152,13
False,39,299.5,5,1,7,0,1,0,0,0,0,0,13,107,13
True,39,10000.0,7,0,9,0,1,0,0,0,0,0,0,152,6
True,59,59.5,5,0,26,2,1,0,0,0,0,0,27,152,13
True,29,5.5,5,2,10,2,1,0,0,0,0,0,17,152,10
True,39,5.5,5,1,17,2,1,0,1,0,0,0,22,142,13
True,29,59.5,4,2,3,1,1,0,0,0,0,0,17,152,4
True,39,749.5,3,2,25,2,1,0,0,0,0,0,25,152,3
True,29,749.5,6,2,2,1,1,0,1,1,0,0,3,152,3
False,21,2999.5,5,1,2,0,1,0,0,0,0,0,13,103,0
False,29,59.5,6,2,10,2,1,0,1,0,0,0,1,121,13
True,29,299.5,5,2,7,0,1,0,0,0,0,0,13,152,3
True,29,10000.0,6,1,6,0,1,0,0,0,0,0,28,152,13
True,49,10000.0,5,0,30,0,1,0,0,0,0,0,25,8,1
True,39,299.5,5,1,10,1,1,0,0,0,0,0,13,8,13
True,29,59.5,5,2,5,1,1,0,0,0,0,0,17,152,11
False,29,7499.5,5,1,5,1,1,0,0,0,0,0,13,63,7
True,29,59.5,6,2,9,1,1,0,0,0,0,0,13,152,13
True,39,2999.5,5,2,8,0,1,0,0,0,0,0,3,152,13
True,29,10000.0,5,1,8,0,1,0,0,0,0,0,15,152,13
True,39,14.5,4,1,20,1,1,0,0,0,0,0,13,8,13
True,39,2999.5,6,2,24,1,1,0,0,0,0,0,14,152,13
False,21,7499.5,5,2,1,1,1,0,0,0,0,0,17,27,8
False,29,299.5,4,2,5,0,1,0,0,0,0,0,17,33,13
False,29,14.5,6,1,5,1,1,0,0,0,0,0,17,84,13
False,29,59.5,0,0,6,0,1,0,0,0,0,0,17,141,13
True,21,2999.5,5,1,3,0,1,0,0,1,0,0,2,152,13
False,39,10000.0,7,2,8,1,1,0,0,0,0,0,5,51,13
False,21,299.5,5,1,2,0,1,0,0,0,0,0,13,62,13
False,59,749.5,5,0,38,1,1,0,0,0,0,0,14,68,13
True,21,10000.0,6,1,4,0,1,0,0,0,0,0,16,152,13
False,29,2999.5,5,1,8,0,1,0,0,0,0,0,13,62,11
False,29,299.5,6,0,5,0,1,0,0,0,0,0,14,141,9
True,29,2999.5,4,2,13,1,1,0,1,0,0,0,17,27,12
True,39,299.5,5,2,20,2,1,0,0,0,0,0,22,54,13
True,21,59.5,5,1,3,1,1,0,0,0,0,0,17,152,13
True,21,2999.5,5,1,2,0,1,1,0,0,0,0,17,152,13
True,39,7499.5,6,1,15,1,1,0,1,0,0,0,8,141,9
False,29,59.5,5,1,5,1,1,0,0,0,0,0,17,62,13
True,29,10000.0,5,2,10,0,1,0,0,0,0,0,13,20,0
True,39,10000.0,6,1,10,0,1,0,0,0,0,0,18,27,13
False,29,59.5,4,0,8,0,1,0,0,0,0,0,17,114,13
True,49,299.5,5,1,20,1,1,0,0,0,0,0,3,8,14
False,59,14.5,5,1,18,1,1,0,0,0,0,0,16,102,13
False,29,299.5,5,1,6,0,1,0,0,0,0,0,17,20,4
True,29,14.5,5,1,6,1,0,1,0,1,0,0,17,152,6
True,39,10000.0,6,1,11,0,1,0,0,0,0,0,17,152,13
True,39,59.5,5,1,5,2,1,0,0,0,0,0,13,138,13
True,21,10000.0,5,0,2,0,1,0,0,0,0,0,17,152,13
True,29,2999.5,5,2,6,0,1,0,0,0,0,0,13,8,13
False,29,749.5,5,1,10,1,1,0,0,0,0,0,13,62,3
False,29,749.5,5,1,3,0,1,0,0,0,0,0,13,88,3
False,29,59.5,5,1,4,1,1,0,0,0,0,0,16,62,13
True,59,10000.0,5,1,34,1,1,0,0,0,0,0,17,152,13
False,21,10000.0,3,0,3,1,1,0,0,0,1,0,8,43,11
True,39,2999.5,6,2,16,1,1,0,0,0,0,0,22,152,13
True,21,10000.0,3,1,1,0,1,0,1,1,0,0,32,152,13
True,59,2999.5,5,2,32,2,1,0,0,0,0,0,13,152,8
True,29,299.5,6,2,5,0,1,0,0,0,0,0,22,152,5
False,29,299.5,4,0,5,2,1,0,0,0,0,0,17,38,9
False,29,5.5,5,1,4,0,1,0,1,0,0,0,16,62,3
False,29,59.5,6,1,3,0,1,0,0,0,0,0,17,71,13
True,49,10000.0,5,2,3,0,1,0,0,0,0,0,13,152,13
True,29,7499.5,5,0,8,0,1,0,0,0,0,0,16,152,2
False,39,2999.5,5,2,5,0,1,0,0,0,0,0,13,115,0
True,29,10000.0,5,1,6,0,1,0,0,0,0,0,13,152,13
False,29,14.5,5,1,8,1,1,0,1,0,1,0,13,142,13
True,39,10000.0,5,1,11,0,1,0,0,0,0,0,16,8,12
False,29,59.5,5,1,3,1,1,0,0,0,0,0,17,12,13
False,39,10000.0,6,1,20,0,1,0,1,0,0,0,22,62,13
False,21,10000.0,5,2,2,0,1,0,0,0,0,0,4,62,13
True,29,10000.0,6,1,10,0,1,0,0,0,0,0,17,50,5
True,21,1.0,6,2,7,2,0,1,1,0,0,0,17,109,13
False,29,59.5,5,0,3,0,1,0,0,0,0,0,16,63,13
True,39,59.5,6,1,13,1,1,0,0,0,0,0,16,152,4
False,49,1.0,5,2,20,2,0,0,1,0,0,0,17,68,13
True,29,749.5,5,2,3,0,1,0,0,0,0,0,13,27,13
True,49,59.5,5,2,3,0,1,0,0,0,0,0,17,27,5
False,39,5.5,1,2,11,2,1,0,0,0,0,0,17,8,8
True,29,10000.0,5,2,8,0,1,0,0,0,0,0,16,152,10
False,21,299.5,5,0,5,2,1,0,0,0,0,0,17,70,0
True,21,10000.0,5,0,3,0,1,0,0,1,0,0,13,152,13
True,21,7499.5,5,1,4,1,1,0,0,0,0,0,17,152,13
True,29,5.5,3,2,5,2,1,0,0,0,0,0,17,8,13
True,21,59.5,5,2,1,1,1,0,0,0,0,0,18,152,13
True,29,299.5,5,1,9,1,1,0,0,0,0,0,17,41,13
False,29,14.5,6,0,5,1,1,0,0,0,0,0,17,62,13
False,29,749.5,5,2,7,1,1,0,0,0,0,0,17,62,13
True,29,10000.0,5,2,10,0,1,0,0,0,0,0,22,71,10
False,21,299.5,1,2,2,1,0,1,0,1,0,0,19,129,2
True,29,2999.5,1,2,17,2,1,0,0,0,0,0,21,8,8
False,29,299.5,6,1,4,0,1,0,0,0,0,0,16,148,13
True,29,10000.0,6,2,6,0,1,0,0,0,0,0,13,152,3
False,29,59.5,6,0,2,0,1,0,0,0,0,0,13,62,13
False,29,59.5,5,1,2,0,0,1,0,0,1,0,32,8,1
False,29,59.5,5,1,3,0,1,0,0,0,0,0,13,62,13
False,39,14.5,5,2,20,0,1,0,0,0,0,0,13,148,13
False,29,59.5,5,1,3,1,1,0,0,0,0,0,16,52,13
True,59,10000.0,6,1,38,1,1,0,0,0,0,0,17,150,1
True,29,14.5,5,2,11,0,1,0,0,0,0,0,13,27,13
True,29,5.5,5,2,3,2,1,0,0,0,0,0,1,128,13
True,29,2999.5,3,2,4,0,1,0,0,0,0,0,8,152,12
True,39,2999.5,5,1,5,1,1,0,0,0,0,0,13,152,6
True,39,59.5,6,1,16,1,1,0,0,0,0,0,22,103,13
False,21,59.5,5,0,1,0,1,0,0,0,0,0,17,63,13
True,49,59.5,7,0,8,0,1,0,0,0,0,0,13,152,13
False,39,2999.5,6,1,8,0,1,0,0,0,0,0,17,37,13
True,21,59.5,6,0,3,1,1,0,0,0,0,0,17,8,2
False,21,299.5,3,1,5,1,1,0,0,0,0,0,15,27,9
False,29,59.5,6,1,6,1,1,0,0,0,0,0,19,148,13
False,29,299.5,6,1,6,0,1,0,0,0,0,0,8,52,13
False,29,59.5,5,1,6,0,1,0,0,0,0,0,13,37,14
False,21,10000.0,5,1,2,0,1,0,0,0,0,0,3,62,12
False,29,10000.0,5,2,10,1,1,0,1,0,0,0,13,58,11
False,39,749.5,5,0,0,0,1,0,0,0,0,0,25,62,5
True,29,59.5,3,2,5,1,1,0,0,0,0,0,17,152,13
True,29,10000.0,5,1,3,1,1,0,0,0,0,0,13,128,0
False,29,59.5,6,1,3,1,1,0,0,0,0,0,15,102,2
True,29,2999.5,6,1,6,2,1,0,0,0,0,0,15,102,11
True,29,59.5,6,2,10,1,1,0,1,0,0,0,17,129,13
True,29,59.5,5,0,6,1,1,0,0,0,0,0,17,149,3
True,39,10000.0,5,1,10,1,1,0,0,0,0,0,8,52,13
False,29,299.5,6,1,9,0,1,0,0,0,0,0,14,121,13
True,39,59.5,5,1,20,1,1,0,0,0,0,0,17,8,14
False,29,5.5,5,2,9,1,1,0,0,0,0,0,17,62,3
True,29,749.5,5,0,10,1,1,0,0,0,0,0,18,107,13
True,49,59.5,5,1,15,1,1,0,0,0,0,0,13,52,8
False,29,5.5,5,1,8,1,1,0,0,0,0,0,15,8,13
False,29,299.5,6,2,6,1,1,0,0,0,0,0,13,148,13
True,29,2999.5,3,2,6,0,1,0,0,0,0,0,16,52,13
True,49,59.5,7,1,24,2,1,0,0,0,0,0,31,132,13
True,29,14.5,5,2,8,1,1,0,0,0,0,0,9,152,13
True,39,10000.0,1,2,5,0,0,0,1,0,0,0,17,150,13
True,49,59.5,5,2,3,2,1,0,0,0,0,0,17,134,13
False,29,14.5,5,2,14,1,1,0,0,0,0,0,13,142,13
True,29,299.5,5,1,3,1,1,0,0,0,0,0,13,68,13
True,29,2999.5,6,0,3,1,1,0,0,0,0,0,15,152,13
False,21,59.5,3,1,3,0,1,0,0,0,0,0,13,52,12
True,49,299.5,5,2,20,1,1,0,0,0,0,0,17,27,13
True,39,20.0,6,1,17,0,0,1,0,0,0,0,17,52,13
False,39,14.5,6,2,12,2,1,0,0,0,0,0,14,50,13
True,29,2999.5,5,1,12,0,1,0,0,0,0,0,17,62,13
True,49,2999.5,5,2,28,1,1,0,0,0,0,0,17,150,9
True,29,59.5,7,1,5,0,1,0,0,0,0,0,13,152,11
True,29,299.5,5,0,5,0,1,0,1,0,0,0,13,52,13
True,39,10000.0,6,1,10,0,1,0,0,0,0,0,13,60,7
True,39,10000.0,5,1,10,0,1,0,0,0,0,0,17,52,13
True,29,299.5,5,1,9,2,1,0,0,0,0,0,22,27,13
True,49,59.5,6,1,18,2,1,0,0,0,0,0,17,52,13
False,29,14.5,6,0,3,1,1,0,0,0,0,0,15,130,13
True,29,59.5,6,1,7,1,1,0,0,0,0,0,13,52,13
False,29,7499.5,5,1,5,0,1,0,0,0,0,0,17,148,13
False,21,299.5,3,0,0,0,1,0,0,0,0,0,15,37,11
False,29,14.5,6,1,3,1,1,0,0,0,0,0,18,102,11
False,49,2999.5,5,2,25,0,1,0,0,0,0,0,17,132,8
True,39,299.5,5,1,16,0,1,0,0,0,0,0,14,37,13
False,29,59.5,6,1,9,2,1,0,0,0,0,0,17,138,13
True,39,2999.5,6,0,13,0,1,0,0,0,0,0,13,139,0
False,21,299.5,4,2,4,0,1,0,0,0,0,0,16,148,8
False,21,299.5,5,1,3,1,0,1,0,1,0,0,17,9,13
True,39,5.5,4,2,16,2,1,0,0,0,0,0,17,152,13
True,39,10000.0,5,1,12,2,1,0,0,0,0,0,28,71,13
False,29,299.5,7,0,3,1,1,0,0,0,0,0,0,50,6
True,29,1.0,5,2,10,1,0,0,1,0,0,0,3,152,13
False,29,14.5,6,1,2,1,1,0,0,0,0,0,0,68,5
False,49,10000.0,6,1,18,1,1,0,0,0,0,0,13,62,13
True,39,749.5,5,1,16,1,1,0,0,0,0,0,17,139,6
True,39,2999.5,6,1,15,2,0,0,1,0,0,0,17,14,9
False,29,299.5,5,0,4,0,0,1,0,1,0,0,0,52,13
